Category,Tranche,Sample,Index,Value,Units
Inverter R&D,Inverter Medium R&D,368.0,LCOE,0.007263691315373563,Δ$/kWh
Inverter R&D,Inverter Medium R&D,368.0,Labor,-0.03164834318931753,Δ$/system
Inverter R&D,Inverter Medium R&D,369.0,GHG,2.178638844682183,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,369.0,LCOE,0.007747011527748551,Δ$/kWh
Inverter R&D,Inverter Medium R&D,369.0,Labor,0.0968837774239546,Δ$/system
Inverter R&D,Inverter Medium R&D,370.0,GHG,2.294292666815892,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,370.0,LCOE,0.007507812068597894,Δ$/kWh
Inverter R&D,Inverter Medium R&D,370.0,Labor,-0.058203964717904455,Δ$/system
Inverter R&D,Inverter Medium R&D,371.0,GHG,2.3156766926823877,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,371.0,LCOE,0.008143967261259336,Δ$/kWh
Inverter R&D,Inverter Medium R&D,371.0,Labor,0.036582468444294136,Δ$/system
Inverter R&D,Inverter Medium R&D,372.0,GHG,1.9622967493851604,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,372.0,LCOE,0.007427298918336156,Δ$/kWh
Inverter R&D,Inverter Medium R&D,372.0,Labor,0.05552006753123351,Δ$/system
Inverter R&D,Inverter Medium R&D,373.0,GHG,2.0114675889767284,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,373.0,LCOE,0.006434832061538956,Δ$/kWh
Inverter R&D,Inverter Medium R&D,373.0,Labor,0.006705801079760931,Δ$/system
Inverter R&D,Inverter Medium R&D,374.0,GHG,2.4861135617442756,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,374.0,LCOE,0.007314291400017506,Δ$/kWh
Inverter R&D,Inverter Medium R&D,374.0,Labor,0.0021776164180664637,Δ$/system
Inverter R&D,Inverter Medium R&D,375.0,GHG,2.3180442860447243,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,375.0,LCOE,0.006874329667140383,Δ$/kWh
Inverter R&D,Inverter Medium R&D,375.0,Labor,0.08053865055376264,Δ$/system
Inverter R&D,Inverter Medium R&D,376.0,GHG,2.2628580912985967,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,376.0,LCOE,0.008211597168635815,Δ$/kWh
Inverter R&D,Inverter Medium R&D,376.0,Labor,-0.008615510887921118,Δ$/system
Inverter R&D,Inverter Medium R&D,377.0,GHG,2.3211359888450005,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,377.0,LCOE,0.007117596905776902,Δ$/kWh
Inverter R&D,Inverter Medium R&D,377.0,Labor,-0.050808018067073135,Δ$/system
Inverter R&D,Inverter Medium R&D,378.0,GHG,2.5062562876915706,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,378.0,LCOE,0.007278333434399598,Δ$/kWh
Inverter R&D,Inverter Medium R&D,378.0,Labor,-0.014955629408632376,Δ$/system
Inverter R&D,Inverter Medium R&D,379.0,GHG,2.1733117047903505,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,379.0,LCOE,0.007294164518634336,Δ$/kWh
Inverter R&D,Inverter Medium R&D,379.0,Labor,0.10191125304845627,Δ$/system
Inverter R&D,Inverter Medium R&D,380.0,GHG,2.193349237757431,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,380.0,LCOE,0.0074226211777334156,Δ$/kWh
Inverter R&D,Inverter Medium R&D,380.0,Labor,-0.033294150188112326,Δ$/system
Inverter R&D,Inverter Medium R&D,381.0,GHG,2.2158792746321154,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,381.0,LCOE,0.00763424420828375,Δ$/kWh
Inverter R&D,Inverter Medium R&D,381.0,Labor,0.010162666631003958,Δ$/system
Inverter R&D,Inverter Medium R&D,382.0,GHG,2.0552258163849046,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,382.0,LCOE,0.0070676726072907425,Δ$/kWh
Inverter R&D,Inverter Medium R&D,382.0,Labor,-0.0502659533269707,Δ$/system
Inverter R&D,Inverter Medium R&D,383.0,GHG,2.4774756962757465,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,383.0,LCOE,0.007224024085137143,Δ$/kWh
Inverter R&D,Inverter Medium R&D,383.0,Labor,0.04105062824851302,Δ$/system
Inverter R&D,Inverter Medium R&D,384.0,GHG,2.0687561182452185,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,384.0,LCOE,0.007914123942594622,Δ$/kWh
Inverter R&D,Inverter Medium R&D,384.0,Labor,0.0071792851201735175,Δ$/system
Inverter R&D,Inverter Medium R&D,385.0,GHG,2.1858440023863324,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,385.0,LCOE,0.006651156089635693,Δ$/kWh
Inverter R&D,Inverter Medium R&D,385.0,Labor,0.012815268662052404,Δ$/system
Inverter R&D,Inverter Medium R&D,386.0,GHG,2.1434731966175917,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,386.0,LCOE,0.007660973789009526,Δ$/kWh
Inverter R&D,Inverter Medium R&D,386.0,Labor,0.018821911417262527,Δ$/system
Inverter R&D,Inverter Medium R&D,387.0,GHG,2.3209575126779924,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,387.0,LCOE,0.007637172688466934,Δ$/kWh
Inverter R&D,Inverter Medium R&D,387.0,Labor,0.06781185362456199,Δ$/system
Inverter R&D,Inverter Medium R&D,388.0,GHG,2.146386760124628,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,388.0,LCOE,0.006791535686792083,Δ$/kWh
Inverter R&D,Inverter Medium R&D,388.0,Labor,0.04852934228779304,Δ$/system
Inverter R&D,Inverter Medium R&D,389.0,GHG,2.389516481340209,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,389.0,LCOE,0.007504746039904808,Δ$/kWh
Inverter R&D,Inverter Medium R&D,389.0,Labor,0.04292720566377284,Δ$/system
Inverter R&D,Inverter Medium R&D,390.0,GHG,1.9401477537752214,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,390.0,LCOE,0.007389351049151088,Δ$/kWh
Inverter R&D,Inverter Medium R&D,390.0,Labor,0.11507139392097088,Δ$/system
Inverter R&D,Inverter Medium R&D,391.0,GHG,2.2076711812525502,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,391.0,LCOE,0.006716896295213257,Δ$/kWh
Inverter R&D,Inverter Medium R&D,391.0,Labor,0.008814345798100476,Δ$/system
Inverter R&D,Inverter Medium R&D,392.0,GHG,2.337162983983532,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,392.0,LCOE,0.007952359251824331,Δ$/kWh
Inverter R&D,Inverter Medium R&D,392.0,Labor,0.010220136076668496,Δ$/system
Inverter R&D,Inverter Medium R&D,393.0,GHG,2.2749421608981493,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,393.0,LCOE,0.007017403612206388,Δ$/kWh
Inverter R&D,Inverter Medium R&D,393.0,Labor,-0.002163741130971175,Δ$/system
Inverter R&D,Inverter Medium R&D,394.0,GHG,2.0229607527228524,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,394.0,LCOE,0.007239327329509368,Δ$/kWh
Inverter R&D,Inverter Medium R&D,394.0,Labor,0.037358525199806536,Δ$/system
Inverter R&D,Inverter Medium R&D,395.0,GHG,2.313042555041733,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,395.0,LCOE,0.007658093885845138,Δ$/kWh
Inverter R&D,Inverter Medium R&D,395.0,Labor,-0.01887691093838839,Δ$/system
Inverter R&D,Inverter Medium R&D,396.0,GHG,1.9385034319189174,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,396.0,LCOE,0.0071849548876287556,Δ$/kWh
Inverter R&D,Inverter Medium R&D,396.0,Labor,0.05812191092695684,Δ$/system
Inverter R&D,Inverter Medium R&D,397.0,GHG,2.0496549322597133,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,397.0,LCOE,0.006950446119339093,Δ$/kWh
Inverter R&D,Inverter Medium R&D,397.0,Labor,0.03895566904679981,Δ$/system
Inverter R&D,Inverter Medium R&D,398.0,GHG,2.4319186882694623,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,398.0,LCOE,0.007667841183887178,Δ$/kWh
Inverter R&D,Inverter Medium R&D,398.0,Labor,0.05973550189855814,Δ$/system
Inverter R&D,Inverter Medium R&D,399.0,GHG,2.2641061826914637,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,399.0,LCOE,0.007874206507948622,Δ$/kWh
Inverter R&D,Inverter Medium R&D,399.0,Labor,0.03057836543302983,Δ$/system
Inverter R&D,Inverter Medium R&D,400.0,GHG,2.5469602894866483,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,400.0,LCOE,0.00779381182427577,Δ$/kWh
Inverter R&D,Inverter Medium R&D,400.0,Labor,0.0015657061387628346,Δ$/system
Inverter R&D,Inverter Medium R&D,401.0,GHG,2.5861295026230096,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,401.0,LCOE,0.007806881734566104,Δ$/kWh
Inverter R&D,Inverter Medium R&D,401.0,Labor,0.03239226434925513,Δ$/system
Inverter R&D,Inverter Medium R&D,402.0,GHG,1.9447705074659325,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,402.0,LCOE,0.0066548886114730366,Δ$/kWh
Inverter R&D,Inverter Medium R&D,402.0,Labor,-0.010024099535939968,Δ$/system
Inverter R&D,Inverter Medium R&D,403.0,GHG,2.3744027615737053,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,403.0,LCOE,0.007404057298219288,Δ$/kWh
Inverter R&D,Inverter Medium R&D,403.0,Labor,0.007709229951615271,Δ$/system
Inverter R&D,Inverter Medium R&D,404.0,GHG,2.342972882976298,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,404.0,LCOE,0.00727895548683527,Δ$/kWh
Inverter R&D,Inverter Medium R&D,404.0,Labor,-0.04502465576820214,Δ$/system
Inverter R&D,Inverter Medium R&D,405.0,GHG,2.0283093140538284,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,405.0,LCOE,0.00752539510326021,Δ$/kWh
Inverter R&D,Inverter Medium R&D,405.0,Labor,0.0023125153841192514,Δ$/system
Inverter R&D,Inverter Medium R&D,406.0,GHG,2.4898328199065958,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,406.0,LCOE,0.007952827744707458,Δ$/kWh
Inverter R&D,Inverter Medium R&D,406.0,Labor,0.057428548015423075,Δ$/system
Inverter R&D,Inverter Medium R&D,407.0,GHG,2.5881671561045607,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,407.0,LCOE,0.008147206068747373,Δ$/kWh
Inverter R&D,Inverter Medium R&D,407.0,Labor,-6.739754030604672e-05,Δ$/system
Inverter R&D,Inverter Medium R&D,408.0,GHG,2.1766541896288913,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,408.0,LCOE,0.007370918065714507,Δ$/kWh
Inverter R&D,Inverter Medium R&D,408.0,Labor,0.010411397509642484,Δ$/system
Inverter R&D,Inverter Medium R&D,409.0,GHG,1.9692076799012597,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,409.0,LCOE,0.00703225763448477,Δ$/kWh
Inverter R&D,Inverter Medium R&D,409.0,Labor,-0.05550950042834302,Δ$/system
Inverter R&D,Inverter Medium R&D,410.0,GHG,2.016005407537264,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,410.0,LCOE,0.006809291247321353,Δ$/kWh
Inverter R&D,Inverter Medium R&D,410.0,Labor,0.03076538864138456,Δ$/system
Inverter R&D,Inverter Medium R&D,411.0,GHG,2.2124812640725224,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,411.0,LCOE,0.007306723150218644,Δ$/kWh
Inverter R&D,Inverter Medium R&D,411.0,Labor,0.0009003186873997038,Δ$/system
Inverter R&D,Inverter Medium R&D,412.0,GHG,2.42099447893456,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,412.0,LCOE,0.007190046386720467,Δ$/kWh
Inverter R&D,Inverter Medium R&D,412.0,Labor,0.03284927880872601,Δ$/system
Inverter R&D,Inverter Medium R&D,413.0,GHG,2.502251816553681,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,413.0,LCOE,0.0072164944897863265,Δ$/kWh
Inverter R&D,Inverter Medium R&D,413.0,Labor,0.053401205638920146,Δ$/system
Inverter R&D,Inverter Medium R&D,414.0,GHG,2.2960934998981912,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,414.0,LCOE,0.007183139942550751,Δ$/kWh
Inverter R&D,Inverter Medium R&D,414.0,Labor,0.03090607654530686,Δ$/system
Inverter R&D,Inverter Medium R&D,415.0,GHG,2.264476308161804,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,415.0,LCOE,0.007288453980343584,Δ$/kWh
Inverter R&D,Inverter Medium R&D,415.0,Labor,0.05348500256945954,Δ$/system
Inverter R&D,Inverter Medium R&D,416.0,GHG,2.329378783574228,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,416.0,LCOE,0.007934530899885897,Δ$/kWh
Inverter R&D,Inverter Medium R&D,416.0,Labor,0.025072723656649032,Δ$/system
Inverter R&D,Inverter Medium R&D,417.0,GHG,2.178598583728089,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,417.0,LCOE,0.007467071789583057,Δ$/kWh
Inverter R&D,Inverter Medium R&D,417.0,Labor,-0.04357941063949511,Δ$/system
Inverter R&D,Inverter Medium R&D,418.0,GHG,2.0537284645290583,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,418.0,LCOE,0.0072664985668191295,Δ$/kWh
Inverter R&D,Inverter Medium R&D,418.0,Labor,-0.06560738960297385,Δ$/system
Inverter R&D,Inverter Medium R&D,419.0,GHG,2.5246002637561133,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,419.0,LCOE,0.007380313547954362,Δ$/kWh
Inverter R&D,Inverter Medium R&D,419.0,Labor,0.0786205333779435,Δ$/system
Inverter R&D,Inverter Medium R&D,420.0,GHG,2.260513649653163,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,420.0,LCOE,0.007384465998531792,Δ$/kWh
Inverter R&D,Inverter Medium R&D,420.0,Labor,0.02877389868604041,Δ$/system
Inverter R&D,Inverter Medium R&D,421.0,GHG,2.158173011836169,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,421.0,LCOE,0.007236863811596689,Δ$/kWh
Inverter R&D,Inverter Medium R&D,421.0,Labor,0.10432563019958252,Δ$/system
Inverter R&D,Inverter Medium R&D,422.0,GHG,2.3290771133652726,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,422.0,LCOE,0.007633804729656746,Δ$/kWh
Inverter R&D,Inverter Medium R&D,422.0,Labor,0.009766112520765091,Δ$/system
Inverter R&D,Inverter Medium R&D,423.0,GHG,2.2752532282508184,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,423.0,LCOE,0.007945440477351018,Δ$/kWh
Inverter R&D,Inverter Medium R&D,423.0,Labor,0.06651283578435141,Δ$/system
Inverter R&D,Inverter Medium R&D,424.0,GHG,2.3036941911795736,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,424.0,LCOE,0.007248144773460308,Δ$/kWh
Inverter R&D,Inverter Medium R&D,424.0,Labor,0.0002618569637888868,Δ$/system
Inverter R&D,Inverter Medium R&D,425.0,GHG,2.305808160540437,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,425.0,LCOE,0.007030729581450387,Δ$/kWh
Inverter R&D,Inverter Medium R&D,425.0,Labor,0.011234045836090445,Δ$/system
Inverter R&D,Inverter Medium R&D,426.0,GHG,2.5364928337236563,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,426.0,LCOE,0.008068565066196978,Δ$/kWh
Inverter R&D,Inverter Medium R&D,426.0,Labor,0.0877960461884868,Δ$/system
Inverter R&D,Inverter Medium R&D,427.0,GHG,2.199107387896717,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,427.0,LCOE,0.007279567966688008,Δ$/kWh
Inverter R&D,Inverter Medium R&D,427.0,Labor,-0.014752989655789861,Δ$/system
Inverter R&D,Inverter Medium R&D,428.0,GHG,2.3026211278673685,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,428.0,LCOE,0.007688273498375642,Δ$/kWh
Inverter R&D,Inverter Medium R&D,428.0,Labor,-0.011121086326511431,Δ$/system
Inverter R&D,Inverter Medium R&D,429.0,GHG,2.5921384635129954,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,429.0,LCOE,0.007960667798667914,Δ$/kWh
Inverter R&D,Inverter Medium R&D,429.0,Labor,0.01838362728676657,Δ$/system
Inverter R&D,Inverter Medium R&D,430.0,GHG,2.058380796843281,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,430.0,LCOE,0.0066064578141757785,Δ$/kWh
Inverter R&D,Inverter Medium R&D,430.0,Labor,0.06750781398136496,Δ$/system
Inverter R&D,Inverter Medium R&D,431.0,GHG,2.270937184400168,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,431.0,LCOE,0.007580218418361859,Δ$/kWh
Inverter R&D,Inverter Medium R&D,431.0,Labor,-0.002839486217681042,Δ$/system
Inverter R&D,Inverter Medium R&D,432.0,GHG,2.2191500913138924,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,432.0,LCOE,0.007438456503430543,Δ$/kWh
Inverter R&D,Inverter Medium R&D,432.0,Labor,0.025481339657972057,Δ$/system
Inverter R&D,Inverter Medium R&D,433.0,GHG,1.959905640464001,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,433.0,LCOE,0.006612245180309909,Δ$/kWh
Inverter R&D,Inverter Medium R&D,433.0,Labor,0.012100463900878822,Δ$/system
Inverter R&D,Inverter Medium R&D,434.0,GHG,2.2531886302368918,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,434.0,LCOE,0.007507661908550539,Δ$/kWh
Inverter R&D,Inverter Medium R&D,434.0,Labor,-0.06678225362134071,Δ$/system
Inverter R&D,Inverter Medium R&D,435.0,GHG,2.4221491928549455,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,435.0,LCOE,0.007519302065712552,Δ$/kWh
Inverter R&D,Inverter Medium R&D,435.0,Labor,0.025049183699820787,Δ$/system
Inverter R&D,Inverter Medium R&D,436.0,GHG,2.1664071705240247,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,436.0,LCOE,0.006980057805975132,Δ$/kWh
Inverter R&D,Inverter Medium R&D,436.0,Labor,0.07529175033801039,Δ$/system
Inverter R&D,Inverter Medium R&D,437.0,GHG,2.0748001437238344,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,437.0,LCOE,0.007709724580186497,Δ$/kWh
Inverter R&D,Inverter Medium R&D,437.0,Labor,-0.05841623044784683,Δ$/system
Inverter R&D,Inverter Medium R&D,438.0,GHG,2.5507440393068492,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,438.0,LCOE,0.007669694978997277,Δ$/kWh
Inverter R&D,Inverter Medium R&D,438.0,Labor,0.008837997305363388,Δ$/system
Inverter R&D,Inverter Medium R&D,439.0,GHG,2.3624409294692725,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,439.0,LCOE,0.007625012810969348,Δ$/kWh
Inverter R&D,Inverter Medium R&D,439.0,Labor,0.08336195871038399,Δ$/system
Inverter R&D,Inverter Medium R&D,440.0,GHG,2.0282412752932544,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,440.0,LCOE,0.007017976634108816,Δ$/kWh
Inverter R&D,Inverter Medium R&D,440.0,Labor,0.07385886647512052,Δ$/system
Inverter R&D,Inverter Medium R&D,441.0,GHG,2.437388476741617,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,441.0,LCOE,0.007445854056237031,Δ$/kWh
Inverter R&D,Inverter Medium R&D,441.0,Labor,-0.02088496551823482,Δ$/system
Inverter R&D,Inverter Medium R&D,442.0,GHG,1.9713635360568986,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,442.0,LCOE,0.007827404432998356,Δ$/kWh
Inverter R&D,Inverter Medium R&D,442.0,Labor,0.08642591298098523,Δ$/system
Inverter R&D,Inverter Medium R&D,443.0,GHG,2.084919811005662,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,443.0,LCOE,0.0072185733896370785,Δ$/kWh
Inverter R&D,Inverter Medium R&D,443.0,Labor,-0.005182571517934775,Δ$/system
Inverter R&D,Inverter Medium R&D,444.0,GHG,2.331831159914856,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,444.0,LCOE,0.007254193796221345,Δ$/kWh
Inverter R&D,Inverter Medium R&D,444.0,Labor,-0.004172741970023708,Δ$/system
Inverter R&D,Inverter Medium R&D,445.0,GHG,2.3141767315447765,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,445.0,LCOE,0.007336044920395163,Δ$/kWh
Inverter R&D,Inverter Medium R&D,445.0,Labor,0.006683307378807513,Δ$/system
Inverter R&D,Inverter Medium R&D,446.0,GHG,2.176968660760906,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,446.0,LCOE,0.0071176816334628384,Δ$/kWh
Inverter R&D,Inverter Medium R&D,446.0,Labor,0.11343501359033326,Δ$/system
Inverter R&D,Inverter Medium R&D,447.0,GHG,2.262958244240707,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,447.0,LCOE,0.007304348155990528,Δ$/kWh
Inverter R&D,Inverter Medium R&D,447.0,Labor,-0.002036826798075708,Δ$/system
Inverter R&D,Inverter Medium R&D,448.0,GHG,2.2354570643984033,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,448.0,LCOE,0.007001305366363286,Δ$/kWh
Inverter R&D,Inverter Medium R&D,448.0,Labor,0.07679772670985585,Δ$/system
Inverter R&D,Inverter Medium R&D,449.0,GHG,2.0704344102768175,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,449.0,LCOE,0.007204257428708186,Δ$/kWh
Inverter R&D,Inverter Medium R&D,449.0,Labor,0.04198487139296958,Δ$/system
Inverter R&D,Inverter Medium R&D,450.0,GHG,2.192070672770484,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,450.0,LCOE,0.0070830016528136835,Δ$/kWh
Inverter R&D,Inverter Medium R&D,450.0,Labor,-0.013689208284858978,Δ$/system
Inverter R&D,Inverter Medium R&D,451.0,GHG,2.275602426753778,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,451.0,LCOE,0.007581772291161096,Δ$/kWh
Inverter R&D,Inverter Medium R&D,451.0,Labor,0.04729458239239648,Δ$/system
Inverter R&D,Inverter Medium R&D,452.0,GHG,2.656043038968761,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,452.0,LCOE,0.00783856737755076,Δ$/kWh
Inverter R&D,Inverter Medium R&D,452.0,Labor,-0.04126610512435036,Δ$/system
Inverter R&D,Inverter Medium R&D,453.0,GHG,2.6494689613367086,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,453.0,LCOE,0.008159966578596273,Δ$/kWh
Inverter R&D,Inverter Medium R&D,453.0,Labor,-0.033331358643181375,Δ$/system
Inverter R&D,Inverter Medium R&D,454.0,GHG,1.9700607587835322,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,454.0,LCOE,0.007061188286611647,Δ$/kWh
Inverter R&D,Inverter Medium R&D,454.0,Labor,0.04114857990089149,Δ$/system
Inverter R&D,Inverter Medium R&D,455.0,GHG,2.3124820359043383,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,455.0,LCOE,0.0071824231160949464,Δ$/kWh
Inverter R&D,Inverter Medium R&D,455.0,Labor,-0.004811874888446255,Δ$/system
Inverter R&D,Inverter Medium R&D,456.0,GHG,2.230092350448814,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,456.0,LCOE,0.007099834979243089,Δ$/kWh
Inverter R&D,Inverter Medium R&D,456.0,Labor,0.036057415479263,Δ$/system
Inverter R&D,Inverter Medium R&D,457.0,GHG,2.2723533686189654,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,457.0,LCOE,0.007578263978272229,Δ$/kWh
Inverter R&D,Inverter Medium R&D,457.0,Labor,-0.026180174172168336,Δ$/system
Inverter R&D,Inverter Medium R&D,458.0,GHG,2.506136931332719,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,458.0,LCOE,0.008162719419644762,Δ$/kWh
Inverter R&D,Inverter Medium R&D,458.0,Labor,-0.04752115816154401,Δ$/system
Inverter R&D,Inverter Medium R&D,459.0,GHG,2.384692510954153,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,459.0,LCOE,0.0076810189498892345,Δ$/kWh
Inverter R&D,Inverter Medium R&D,459.0,Labor,-0.00648705661637905,Δ$/system
Inverter R&D,Inverter Medium R&D,460.0,GHG,2.2214544861602548,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,460.0,LCOE,0.007777025925620226,Δ$/kWh
Inverter R&D,Inverter Medium R&D,460.0,Labor,0.020882684599428103,Δ$/system
Inverter R&D,Inverter Medium R&D,461.0,GHG,2.29265961240354,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,461.0,LCOE,0.0069026101180133664,Δ$/kWh
Inverter R&D,Inverter Medium R&D,461.0,Labor,0.024430761517805877,Δ$/system
Inverter R&D,Inverter Medium R&D,462.0,GHG,2.086963145185692,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,462.0,LCOE,0.007461059160732392,Δ$/kWh
Inverter R&D,Inverter Medium R&D,462.0,Labor,0.029784745455572192,Δ$/system
Inverter R&D,Inverter Medium R&D,463.0,GHG,2.2803767843096097,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,463.0,LCOE,0.007065717729010587,Δ$/kWh
Inverter R&D,Inverter Medium R&D,463.0,Labor,-0.0012590551477842382,Δ$/system
Inverter R&D,Inverter Medium R&D,464.0,GHG,2.4480515517455785,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,464.0,LCOE,0.007721614023441459,Δ$/kWh
Inverter R&D,Inverter Medium R&D,464.0,Labor,-0.04298813279524438,Δ$/system
Inverter R&D,Inverter Medium R&D,465.0,GHG,2.4515883101700524,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,465.0,LCOE,0.007817640810487192,Δ$/kWh
Inverter R&D,Inverter Medium R&D,465.0,Labor,-0.021830797297297977,Δ$/system
Inverter R&D,Inverter Medium R&D,466.0,GHG,2.607613687944351,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,466.0,LCOE,0.007615183352462113,Δ$/kWh
Inverter R&D,Inverter Medium R&D,466.0,Labor,-0.03568043389896047,Δ$/system
Inverter R&D,Inverter Medium R&D,467.0,GHG,2.2358707853585713,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,467.0,LCOE,0.007653003628531371,Δ$/kWh
Inverter R&D,Inverter Medium R&D,467.0,Labor,0.033195939347933745,Δ$/system
Inverter R&D,Inverter Medium R&D,468.0,GHG,2.597266718792909,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,468.0,LCOE,0.008258871254852432,Δ$/kWh
Inverter R&D,Inverter Medium R&D,468.0,Labor,0.03261488678663227,Δ$/system
Inverter R&D,Inverter Medium R&D,469.0,GHG,2.3188214004477317,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,469.0,LCOE,0.007875772635366901,Δ$/kWh
Inverter R&D,Inverter Medium R&D,469.0,Labor,0.0019715672397069284,Δ$/system
Inverter R&D,Inverter Medium R&D,470.0,GHG,2.5945821379139744,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,470.0,LCOE,0.008279644051377391,Δ$/kWh
