,Parameter,Case,TaxCreditCase,CRPYears,Technology,DisplayName,Scenario,variable,value
7291,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,6349.074242
7292,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,6868.064184
7293,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,6992.436212
7294,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,8148.981113
7295,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,9112.20442
7296,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,5232.851665
7297,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,7731.879859
7298,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,9169.50797
7299,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,6984.870051
7300,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,10027.99426
7301,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,12766.15424
7302,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,4725.541465
7303,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,7495.295939
7304,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,10681.23104
7305,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,7589.058632
7306,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,12013.32887
7307,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,18798.56395
7308,Inflation Rate,Market,ITC,30,Geothermal,*,*,2032,0.025
7309,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Advanced,2032,0.07
7310,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Moderate,2032,0.07
7311,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Conservative,2032,0.07
7312,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Advanced,2032,0.043902439
7313,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Moderate,2032,0.043902439
7314,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Conservative,2032,0.043902439
7315,Interest During Construction - Nominal,Market,ITC,30,Geothermal,*,*,2032,0.07
7316,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Advanced,2032,0.105
7317,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Moderate,2032,0.105
7318,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Conservative,2032,0.105
7319,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Advanced,2032,0.07804878
7320,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Moderate,2032,0.07804878
7321,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Conservative,2032,0.07804878
7322,Debt Fraction,Market,ITC,30,Geothermal,*,Advanced,2032,0.512897613
7323,Debt Fraction,Market,ITC,30,Geothermal,*,Moderate,2032,0.512897613
7324,Debt Fraction,Market,ITC,30,Geothermal,*,Conservative,2032,0.512897613
7325,Tax Rate (Federal and State),Market,ITC,30,Geothermal,*,*,2032,0.2574
7326,WACC Nominal,Market,ITC,30,Geothermal,*,Advanced,2032,0.077807194
7327,WACC Nominal,Market,ITC,30,Geothermal,*,Moderate,2032,0.077807194
7328,WACC Nominal,Market,ITC,30,Geothermal,*,Conservative,2032,0.077807194
7329,WACC Real,Market,ITC,30,Geothermal,*,Advanced,2032,0.051519214
7330,WACC Real,Market,ITC,30,Geothermal,*,Moderate,2032,0.051519214
7331,WACC Real,Market,ITC,30,Geothermal,*,Conservative,2032,0.051519214
7332,CRF,Market,ITC,30,Geothermal,*,Advanced,2032,0.066182304
7333,FCR,Market,ITC,30,Geothermal,*,Advanced,2032,0.046480482
7334,CRF,Market,ITC,30,Geothermal,*,Moderate,2032,0.066182304
7335,FCR,Market,ITC,30,Geothermal,*,Moderate,2032,0.046480482
7336,CRF,Market,ITC,30,Geothermal,*,Conservative,2032,0.066182304
7337,FCR,Market,ITC,30,Geothermal,*,Conservative,2032,0.046480482
7338,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,0.9
7339,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,0.9
7340,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,0.9
7341,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,0.8
7342,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,0.8
7343,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,0.8
7344,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,0.9
7345,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,0.9
7346,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,0.9
7347,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,0.8
7348,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,0.8
7349,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,0.8
7350,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,0.9
7351,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,0.9
7352,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,0.9
7353,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,0.8
7354,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,0.8
7355,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,0.8
7356,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,3949.755465
7357,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,4231.66439
7358,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,4526.48168
7359,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,4957.383626
7360,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,5459.653259
7361,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,6038.184748
7362,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,3744.470849
7363,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,5447.572431
7364,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,6215.751755
7365,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,5031.643511
7366,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,7095.019262
7367,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,8693.041169
7368,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,3371.760251
7369,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,5277.82504
7370,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,7256.992755
7371,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,5475.528708
7372,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,8519.483655
7373,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,12848.02989
7374,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,100
7375,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,100
7376,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,100
7377,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,100
7378,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,100
7379,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,100
7380,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,100
7381,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,100
7382,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,100
7383,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,100
7384,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,100
7385,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,100
7386,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,100
7387,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,100
7388,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,100
7389,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,100
7390,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,100
7391,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,100
7392,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,113.6970914
7393,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,114.3576085
7394,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,121.1156495
7395,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,133.8368203
7396,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,139.7716145
7397,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,161.1681072
7398,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,121.8115292
7399,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,143.0183677
7400,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,154.2708774
7401,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,139.047229
7402,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,170.5263851
7403,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,199.9607341
7404,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,110.0746507
7405,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,130.8401498
7406,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,146.9689469
7407,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,143.8855377
7408,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,179.4548902
7409,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,226.3112805
7410,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,0
7411,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,0
7412,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,0
7413,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,0
7414,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,0
7415,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,0
7416,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,0
7417,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,0
7418,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,0
7419,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,0
7420,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,0
7421,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,0
7422,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,0
7423,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,0
7424,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,0
7425,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,0
7426,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,0
7427,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,0
7428,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,1549.514604
7429,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,2017.409852
7430,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,2241.582503
7431,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,1935.052586
7432,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,2589.327854
7433,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,2974.019673
7434,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,1388.380816
7435,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,2184.307428
7436,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,2853.756214
7437,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,1853.226539
7438,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,2832.975002
7439,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,3973.113076
7440,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,1253.781215
7441,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,2117.470899
7442,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,3324.238287
7443,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,2013.529924
7444,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,3393.845219
7445,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,5850.534059
7446,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,47.431997
7447,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,51.9362812
7448,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,55.85319441
7449,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,65.47497537
7450,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,73.99260651
7451,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,83.4343269
7452,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,46.3009891
7453,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,63.72398175
7454,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,73.62684293
7455,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,66.16828729
7456,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,90.84366357
7457,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,113.2045861
7458,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,41.82142273
7459,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,60.78451542
7460,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,81.61310459
7461,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,70.86595928
7462,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,105.285418
7463,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,156.9745431
7464,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,5599.270069
7465,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,6349.074242
7466,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,6868.064184
7467,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,6992.436212
7468,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,8148.981113
7469,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,9112.20442
7470,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,5232.851665
7471,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,7731.879859
7472,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,9169.50797
7473,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,6984.870051
7474,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,10027.99426
7475,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,12766.15424
7476,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,4725.541465
7477,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,7495.295939
7478,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,10681.23104
7479,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,7589.058632
7480,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,12013.32887
7481,CAPEX,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,18798.56395
7482,Inflation Rate,R&D,None,30,Geothermal,*,*,2032,0.025
7483,Interest Rate Nominal,R&D,None,30,Geothermal,*,Advanced,2032,0.07
7484,Interest Rate Nominal,R&D,None,30,Geothermal,*,Moderate,2032,0.07
7485,Interest Rate Nominal,R&D,None,30,Geothermal,*,Conservative,2032,0.07
7486,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Advanced,2032,0.043902439
7487,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Moderate,2032,0.043902439
7488,Calculated Interest Rate Real,R&D,None,30,Geothermal,*,Conservative,2032,0.043902439
7489,Interest During Construction - Nominal,R&D,None,30,Geothermal,*,*,2032,0.07
7490,Rate of Return on Equity Nominal,R&D,None,30,Geothermal,*,Advanced,2032,0.105
7491,Rate of Return on Equity Nominal,R&D,None,30,Geothermal,*,Moderate,2032,0.105
7492,Rate of Return on Equity Nominal,R&D,None,30,Geothermal,*,Conservative,2032,0.105
7493,Calculated Rate of Return on Equity Real,R&D,None,30,Geothermal,*,Advanced,2032,0.07804878
7494,Calculated Rate of Return on Equity Real,R&D,None,30,Geothermal,*,Moderate,2032,0.07804878
7495,Calculated Rate of Return on Equity Real,R&D,None,30,Geothermal,*,Conservative,2032,0.07804878
7496,Debt Fraction,R&D,None,30,Geothermal,*,Advanced,2032,0.73366729
7497,Debt Fraction,R&D,None,30,Geothermal,*,Moderate,2032,0.73366729
7498,Debt Fraction,R&D,None,30,Geothermal,*,Conservative,2032,0.73366729
7499,Tax Rate (Federal and State),R&D,None,30,Geothermal,*,*,2032,0.2574
7500,WACC Nominal,R&D,None,30,Geothermal,*,Advanced,2032,0.066102428
7501,WACC Nominal,R&D,None,30,Geothermal,*,Moderate,2032,0.066102428
7502,WACC Nominal,R&D,None,30,Geothermal,*,Conservative,2032,0.066102428
7503,WACC Real,R&D,None,30,Geothermal,*,Advanced,2032,0.040099929
7504,WACC Real,R&D,None,30,Geothermal,*,Moderate,2032,0.040099929
7505,WACC Real,R&D,None,30,Geothermal,*,Conservative,2032,0.040099929
7506,CRF,R&D,None,30,Geothermal,*,Advanced,2032,0.057900286
7507,FCR,R&D,None,30,Geothermal,*,Advanced,2032,0.06111824
7508,CRF,R&D,None,30,Geothermal,*,Moderate,2032,0.057900286
7509,FCR,R&D,None,30,Geothermal,*,Moderate,2032,0.06111824
7510,CRF,R&D,None,30,Geothermal,*,Conservative,2032,0.057900286
7511,FCR,R&D,None,30,Geothermal,*,Conservative,2032,0.06111824
7512,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,0.9
7513,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,0.9
7514,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,0.9
7515,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,0.8
7516,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,0.8
7517,CF,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,0.8
7518,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,0.9
7519,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,0.9
7520,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,0.9
7521,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,0.8
7522,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,0.8
7523,CF,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,0.8
7524,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,0.9
7525,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,0.9
7526,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,0.9
7527,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,0.8
7528,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,0.8
7529,CF,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,0.8
7530,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,3949.755465
7531,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,4231.66439
7532,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,4526.48168
7533,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,4957.383626
7534,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,5459.653259
7535,OCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,6038.184748
7536,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,3744.470849
7537,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,5447.572431
7538,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,6215.751755
7539,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,5031.643511
7540,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,7095.019262
7541,OCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,8693.041169
7542,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,3371.760251
7543,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,5277.82504
7544,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,7256.992755
7545,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,5475.528708
7546,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,8519.483655
7547,OCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,12848.02989
7548,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,100
7549,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,100
7550,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,100
7551,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,100
7552,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,100
7553,GCC,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,100
7554,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,100
7555,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2032,100
7556,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2032,100
7557,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2032,100
7558,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2032,100
7559,GCC,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2032,100
7560,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2032,100
7561,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2032,100
7562,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2032,100
7563,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2032,100
7564,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2032,100
7565,GCC,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2032,100
7566,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2032,113.6970914
7567,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2032,114.3576085
7568,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2032,121.1156495
7569,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2032,133.8368203
7570,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2032,139.7716145
7571,Fixed O&M,R&D,None,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2032,161.1681072
7572,Fixed O&M,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2032,121.8115292
